-4.840053404515738578e+01,-1.361184706705313943e+02,-3.593925157474586740e-10,-3.336617106426691066e+02,-2.174661084509222775e+01
-4.138833819629735444e+01,-6.285621447446328602e+01,-2.842170943040400743e-14,-3.331299104899397889e+01,-3.134388396225606854e+01
-2.595024993109704070e+01,-7.465169682474756030e+01,-5.368150368667556904e-12,-2.250487886363392249e+02,-5.195740095875147802e+01
-7.391427345066388455e+01,-9.755776410848231706e+01,-2.098921925153263146e-08,-1.419505471713993643e+02,-1.767925691447632630e+01
-4.775638426713262419e+01,-2.267186772697038748e+02,-2.131628207280300558e-14,-4.749075629025222156e+02,-3.149415057770461601e+01
-6.167382722884420332e+01,-1.675769157167564458e+02,-1.321609488513786346e-12,-3.351634602402198198e+02,-2.735174696571351660e+01
-3.512835895990752277e+01,-2.259789533142534026e+02,0.000000000000000000e+00,-2.700987943035722196e+02,-6.020652474041829549e+01
-6.397726047892513179e+01,-8.263537818926982936e+01,0.000000000000000000e+00,-1.424492330082951526e+02,-3.847312830332217004e+01
-6.362876170917975571e+01,-1.293081933605979543e+02,0.000000000000000000e+00,-2.257203986154516429e+02,-6.332610861785165923e+01
-5.864560543537275095e+01,-3.805571205996370168e+02,0.000000000000000000e+00,-3.135474815272381761e+02,-8.289788286479156909e+01
-6.476716767806772168e+01,-1.899989086657290045e+02,0.000000000000000000e+00,-1.244482498120623006e+02,-5.279820920464731415e+01
-6.220961883193101016e+01,-1.790060922777116161e+02,0.000000000000000000e+00,-1.222053901448472715e+02,-5.085902744445432688e+01
-6.976808196694408082e+01,-1.134484933221250316e+02,0.000000000000000000e+00,-1.086258383356110215e+02,-3.430866129993347613e+01
-8.997268808406214191e+01,-4.673704215661402372e+01,-1.570299446029821411e-12,-9.239597174876935526e+01,-2.718069943468571026e+01
-4.758658278912017181e+01,-2.696197917618199540e+02,0.000000000000000000e+00,-2.379950929183998767e+02,-5.698444597392169442e+01
-5.034503607881970311e+01,-1.338247771286618502e+02,-3.197442310920450836e-14,-2.219465192822696906e+02,-3.106334910612617861e+01
-3.375680359225284377e+01,-1.292786356097493865e+02,-3.552713678800500929e-15,-7.398849576294213648e+01,-4.741657801464608468e+01
-2.613116712030662470e+01,-1.596614181490468525e+02,-4.479971948967431672e-12,-3.416619882518186273e+02,-6.033531084292194180e+01
-5.845429221953533272e+01,-2.908354503645684304e+02,0.000000000000000000e+00,-2.626888534830067670e+02,-4.218081047713636167e+01
-9.244873661483487126e+01,-2.283708863064889272e+02,0.000000000000000000e+00,-1.573102943432634504e+02,-7.196478366829140327e+01
-7.678315593319190668e+01,-1.600258137214455303e+02,0.000000000000000000e+00,-1.666524676719214710e+02,-8.034562168611840605e+01
-4.888843238573700489e+01,-1.001876371039992080e+02,0.000000000000000000e+00,-1.250922644109821960e+02,-4.413238983012251992e+01
-2.910756803735597487e+01,-8.427840904136574807e+01,-2.273736754432320595e-13,-1.266032107918355223e+02,-7.401117432471009749e+01
-9.231826725020587787e+01,-7.903537554937227583e+01,-1.765853951951612544e-08,-9.687929921609321582e+01,-1.785204625804952627e+01
-9.908208631669474187e+01,-2.234697292155318564e+02,0.000000000000000000e+00,-1.768862534640521744e+02,-6.832480174901867542e+01
-4.021838977227562850e+01,-1.286617112691093610e+02,-2.700062395888380706e-13,-2.748026540207521862e+02,-2.894156474522759481e+01
-1.660388840439900093e+01,-1.605018779825672368e+02,-2.284869964341851301e-07,-1.449042007393719587e+02,-1.560547539053539623e+01
-5.352071457129944321e+01,-3.194247285056324586e+02,0.000000000000000000e+00,-1.522260221141349916e+02,-5.383476980215788643e+01
-7.933466859895840173e+01,-3.688944478961452944e+01,-5.603695285572030116e-11,-5.537247475815233599e+01,-2.360498406893788825e+01
-7.489792411524479121e+01,-3.185172094500879894e+02,0.000000000000000000e+00,-2.632079319700077917e+02,-4.167333281164318493e+01
-9.527787278262633208e+01,-2.288838061514695710e+02,0.000000000000000000e+00,-2.548931530413101996e+02,-3.861632423637757228e+01
-6.798663870431774114e+01,-1.051605594092738727e+02,-5.916771073088966659e-09,-9.643153083825134786e+01,-1.894547517660128122e+01
-3.562605520196547104e+01,-3.641794013009623541e+02,0.000000000000000000e+00,-1.689112280806187130e+02,-5.525573127507156812e+01
-4.764354410593276157e+01,-3.689530668099004629e+02,0.000000000000000000e+00,-1.370680599702405118e+02,-9.437984632375008687e+01
-5.264570667089738976e+01,-2.103251690757853964e+02,0.000000000000000000e+00,-6.408403376187445133e+01,-3.622286404822695971e+01
-1.006876873523468987e+02,-1.377029820165417959e+02,0.000000000000000000e+00,-2.457200965431422333e+02,-5.692939439395368595e+01
-3.364249877745109529e+01,-2.498560541404029607e+02,-7.105427357601001859e-15,-2.972115073801886069e+02,-3.311786211497886256e+01
-2.615486011968318181e+01,-1.535872368507148451e+02,-4.494182803682633676e-12,-1.613154672672497156e+02,-2.977318900314194039e+01
-4.107279017610528626e+01,-7.510959320569264719e+01,-8.526512829121202230e-14,-2.092409774846067023e+02,-3.010585866748387929e+01
-4.802738360708301713e+01,-1.776866881194897587e+02,0.000000000000000000e+00,-2.036618359746666727e+02,-9.597863089228414424e+01
-4.684173973166055305e+01,-7.868166723513125760e+01,0.000000000000000000e+00,-1.874210550957843111e+02,-9.342220410319843893e+01
-6.252124793430709815e+01,-2.550680358962598575e+02,0.000000000000000000e+00,-2.377548338244243382e+02,-7.317629669600140119e+01
-5.977651670383416160e+01,-7.591574850753397641e+01,0.000000000000000000e+00,-2.720928516702982165e+02,-7.938821394045091040e+01
-7.117321072640454815e+01,-2.435721747849551093e+02,0.000000000000000000e+00,-4.013907269756567189e+02,-3.943561308381215724e+01
-7.256462394756712797e+01,-2.303705681706844928e+02,0.000000000000000000e+00,-1.426442085585298116e+02,-5.044520500953905184e+01
-6.324863886456070361e+01,-8.475924611514906815e+01,-3.551416938307738747e-09,-1.703281859137920264e+02,-1.945591910042893247e+01
-8.613645818314668645e+01,-5.397655592933138280e+01,0.000000000000000000e+00,-1.732999126021280745e+02,-6.670516545126496055e+01
-3.445646725084510820e+01,-1.251011288638181327e+02,-2.423465979006778070e-07,-6.845077502025306160e+01,-1.523289704002833744e+01
-8.507455710383167968e+01,-1.506031493667612438e+02,0.000000000000000000e+00,-1.359062732423448665e+02,-5.797927110132580708e+01
-3.405754767250765269e+01,-1.997386670499484183e+02,0.000000000000000000e+00,-1.951684790306057948e+02,-3.692710773418087911e+01
-3.587354083255877413e+01,-7.844496114426364386e+01,0.000000000000000000e+00,-1.001028000956343931e+02,-4.106584325765064136e+01
-9.750874846936386575e+01,-1.538806745000393903e+02,0.000000000000000000e+00,-1.675999730365202822e+02,-4.694369452667407216e+01
-4.718764541715518135e+01,-2.921387197086955467e+01,-3.649576179043378943e-06,-8.999616113943656615e+01,-1.252090139276669589e+01
-5.848831808248063169e+01,-9.898893756687355960e+01,0.000000000000000000e+00,-2.382500930339709271e+02,-5.634875628184084917e+01
-7.020062182712905496e+01,-9.474658976618482598e+01,0.000000000000000000e+00,-2.121995784166030603e+02,-5.061329846202976768e+01
-3.587099984189751467e+01,-9.578590621964540475e+00,-6.919679618277996269e-05,-8.821577503069954673e+01,-2.692123397497337223e+01
-7.381455664007211226e+01,-1.616005093164119444e+02,0.000000000000000000e+00,-9.037979716181968115e+01,-7.000110247214351489e+01
-3.406602208026261991e+01,-2.057401486138710993e+02,-2.273736754432320595e-13,-1.962670595774245612e+02,-2.912209590395460879e+01
-3.579470624564810777e+01,-3.242372294462311970e+02,0.000000000000000000e+00,-1.110374896972411989e+02,-9.359281859794288039e+01
-3.367274150854564851e+01,-1.977366444477861194e+02,-1.580551156621368136e-08,-1.086453184839641892e+02,-1.796290723787154064e+01
-6.725548074065611104e+01,-3.592387323361224105e+01,0.000000000000000000e+00,-3.131663507713603281e+02,-4.453165167192716467e+01
-5.237811132079512788e+01,-2.627982817473661115e+01,-3.861799768856144510e-12,-4.157422444547023588e+01,-3.454899537238073037e+01
-3.069351862225098415e+01,-3.486024385577329667e+02,-4.973799150320701301e-14,-2.080362232152935746e+02,-5.309940137946652072e+01
-3.876487174329258778e+01,-2.123680717537668556e+02,-4.121147867408581078e-13,-2.249774405932791410e+02,-2.852074236478674862e+01
-2.447755966832058760e+01,-8.450059594185260892e+01,-2.341593585697410163e-11,-2.713027075118175730e+02,-4.209559863715742267e+01
-5.487042347506559281e+01,-4.112562387270229181e+01,-3.409539317544840742e-11,-1.098241127043176846e+02,-2.410189043838938971e+01
-6.107472008388707252e+01,-2.019237617570377665e+02,0.000000000000000000e+00,-1.809995190235711959e+02,-5.203842970953971303e+01
-3.867378323607669444e+01,-7.730590736371172511e+01,-1.464021580943608569e-05,-3.341067717704279971e+02,-1.113174562856961103e+01
-8.972893765845489611e+01,-1.293673458150779254e+02,0.000000000000000000e+00,-2.747730632661854884e+02,-5.052389261912163221e+01
-9.565633921871427958e+01,-1.525059239368226827e+02,-4.609781001363444375e-09,-1.263196099000887926e+02,-1.919508569658381347e+01
-1.151732936909659486e+02,-1.829908301979880036e+02,0.000000000000000000e+00,-2.120283523830326544e+02,-7.113854870894815008e+01
-3.400084271225487953e+01,-1.002744830436467254e+02,-1.332551846644491889e-09,-1.963928969017306088e+02,-2.043617017526738877e+01
-3.426499933841255086e+01,-1.166768060379274914e+02,-3.552713678800500929e-15,-2.571147939526224491e+02,-3.413234186073026422e+01
-7.703576891339830013e+01,-1.391831346236103002e+02,0.000000000000000000e+00,-1.428090144909660921e+02,-8.735436961661935129e+01
-6.900271443101686941e+01,-6.039688310459501963e+01,0.000000000000000000e+00,-1.473490631416801762e+02,-4.444324461593869557e+01
-7.917014839358910194e+01,-2.807319714125137580e+02,-1.044791956417157053e-05,-2.197959164268159498e+02,-1.146911290804388273e+01
-7.378285411754012557e+01,-3.398476002808058638e+01,-3.552713678800500929e-15,-8.677453343939284025e+01,-3.410063418394695134e+01
-1.141343815216735891e+02,-1.330981111189080366e+02,0.000000000000000000e+00,-9.796196543699122117e+01,-4.886125532027992335e+01
-3.535969618984200480e+01,-9.959670634387759947e+01,-1.184422654176842116e-06,-1.944631169112544740e+02,-1.364625570681455002e+01
-7.865460791657625350e+01,-5.985722990379217379e+01,0.000000000000000000e+00,-7.649428830428419701e+01,-6.370300850015459559e+01
-2.733115268892228045e+01,-8.392187217924401921e+01,-1.350031197944190353e-12,-2.104584400853411807e+02,-4.381890507894441100e+01
-1.798802480359023903e+01,-3.152942408493453641e+01,-1.541360461487784050e-08,-1.230815169059485470e+02,-2.969698864202408473e+01
-6.048371434121630585e+01,-2.456072704724530240e+02,0.000000000000000000e+00,-1.424441271013366759e+02,-5.167529356118813411e+01
-3.299467438058582047e+01,-1.975619316537147938e+02,-3.552713678800500929e-15,-1.205825604371150916e+02,-6.284803057537853022e+01
-7.535917477762635031e+01,-3.529196888729842954e+02,0.000000000000000000e+00,-1.103114674315101098e+02,-7.677528476115458034e+01
-3.580041607131019532e+01,-6.236938797742247687e+01,0.000000000000000000e+00,-1.470070634305384658e+02,-5.706789608164186234e+01
-3.794784241412492065e+01,-3.067355784296042742e+01,-6.846079259048565291e-11,-1.001522296758417099e+02,-2.340543241149361364e+01
-5.896585453677600697e+01,-2.809939797094892242e+02,0.000000000000000000e+00,-1.843150746656844490e+02,-4.097760045466679912e+01
-4.874958409282221083e+01,-4.769927334191860524e+01,0.000000000000000000e+00,-1.403143624041583166e+02,-3.569196243166415883e+01
-8.117499757773514091e+01,-6.331322668659274200e+01,0.000000000000000000e+00,-2.299873635568161774e+02,-5.802502233373087392e+01
-3.985396705265093686e+01,-1.336774670502169897e+02,-2.813038690874236636e-11,-1.980198499069841773e+02,-2.429420058438219598e+01
-3.939879061890974299e+01,-1.003793771938227337e+02,0.000000000000000000e+00,-2.222963408300338415e+02,-5.685407275921475900e+01
-7.279642885886264025e+01,-1.324057862738575295e+02,0.000000000000000000e+00,-2.086036995253085138e+02,-5.846435162793193285e+01
-5.604325250651596946e+01,-3.944483717497783459e+01,0.000000000000000000e+00,-1.805645420276069615e+02,-5.526907376717848308e+01
-3.601747492607528045e+01,-2.079393275614245056e+02,0.000000000000000000e+00,-1.937660756254247190e+02,-3.616186295204990131e+01
-1.016117596562345682e+02,-1.470087041980678180e+02,-1.346478484265389852e-12,-1.476066555099961022e+02,-2.733261297168591852e+01
-5.019669785483907276e+01,-1.291804860990463339e+02,0.000000000000000000e+00,-1.691619489366738662e+02,-7.091468764674490899e+01
-2.748523785500809424e+01,-4.084370989605293971e+02,-1.158184659288963303e-12,-1.828658059547209973e+02,-4.157428173746004063e+01
-4.169093613873783966e+01,-2.854795572062889164e+02,-3.907985046680551022e-14,-1.434870870526038971e+02,-3.088911581646583571e+01
-1.781763390044305311e+02,-3.067382585368731043e+02,0.000000000000000000e+00,-2.727463152199486558e+02,-4.351645245301790510e+01
-3.553988126724530616e+01,-2.678974297767841222e+02,-1.989519660128280520e-13,-1.414196676327266573e+02,-2.925387226792809869e+01
-7.217579197685665804e+01,-1.758207801042732399e+02,0.000000000000000000e+00,-4.663536766852194546e+02,-5.103083118354144432e+01
-4.550420602785385427e+01,-1.054632852570444754e+02,0.000000000000000000e+00,-6.065697263479088974e+01,-4.145936313461476175e+01
-1.250038828500487966e+02,-8.951588775275786247e+01,0.000000000000000000e+00,-2.385014550699651750e+02,-8.181239447894526506e+01
-4.254825316847691852e+01,-1.618789625599637816e+02,-3.907985046680551022e-14,-6.541382135166603007e+01,-3.090161670260392413e+01
-2.470296305788691882e+01,-3.996728336287239927e+02,-1.869082666416943539e-11,-2.287744400076188640e+02,-3.505074870689652755e+01
-3.540477633594431239e+01,-3.956627740332271514e+01,-3.147704319417243823e-12,-1.391795188793553280e+02,-2.648478000785832620e+01
-2.849680388361266026e+01,-5.990063079282496972e+01,-4.192202140984591097e-13,-1.693125197493958183e+02,-4.784359231236096832e+01
-2.315103759579934817e+01,-1.213186553772558938e+02,-8.823164421301044058e-11,-2.535467724825331572e+02,-4.096002566255364741e+01
-6.010887889244564519e+01,-6.424677479148800785e+01,-6.783838264112773686e-05,-6.748119081999138302e+01,-9.598416326541300947e+00
-1.898011001116045549e+01,-1.077285917347398367e+02,-5.715349971069372259e-09,-2.326740981022038568e+02,-6.197955712496861480e+01
-5.689817440850200114e+01,-1.849997755128929100e+02,-4.973799150320701301e-14,-3.134917746587922238e+02,-3.060951631210888735e+01
-4.124599604131699238e+01,-1.201321040017639064e+02,0.000000000000000000e+00,-2.176222351138159752e+02,-4.147207714542977186e+01
-3.972767479691299286e+01,-1.178336897115261195e+02,-2.771116669464390725e-13,-1.828853039816581258e+02,-2.891837552339722706e+01
-6.535966772718609263e+01,-7.325178101996053215e+01,0.000000000000000000e+00,-1.120539736157687969e+02,-3.603294725216755268e+01
-8.141541326758621722e+01,-7.439240136438166928e+01,0.000000000000000000e+00,-1.699490958670047860e+02,-3.613123235973205993e+01
-8.985684170158698691e+01,-1.689544732189660579e+02,0.000000000000000000e+00,-9.781603176639833919e+01,-8.392198858015885321e+01
-3.145503352953568310e+01,-8.551321704198821294e+01,-2.131628207280300558e-14,-1.204598144481228701e+02,-5.751010176075078562e+01
-4.359762547886404604e+01,-1.160689862051780210e+02,-4.440892098500626162e-13,-1.449220792678580949e+02,-2.844183043956700274e+01
-3.512082534101696751e+01,-2.886039308446612495e+02,0.000000000000000000e+00,-1.480631437292103953e+02,-4.787952297192904894e+01
-5.486352028525776348e+01,-1.506618332699297298e+02,0.000000000000000000e+00,-1.630430850445845579e+02,-5.390359451847189121e+01
-5.941831411029517795e+01,-2.532909006593328627e+01,-9.993783578465809114e-12,-1.737391261028672602e+02,-5.066581365340301346e+01
-3.906246332160544910e+01,-1.249021267566112954e+02,0.000000000000000000e+00,-1.745814103139902898e+02,-3.639969148517663200e+01
-1.068751944584740841e+02,-1.074088342988948455e+02,-7.460698725481051952e-14,-1.578093014994997532e+02,-3.021713986511774408e+01
-1.091094236887132070e+02,-1.764994033199734531e+02,0.000000000000000000e+00,-9.537024076809609596e+01,-5.263890678606567519e+01
-4.347345142901402681e+01,-2.287858050335332649e+01,-3.288257065747757224e-06,-6.699349031844243996e+01,-1.262518978223938859e+01
-1.075066843779108723e+02,-7.444761884590949421e+02,-3.907985046680551022e-13,-2.402262608425025405e+02,-2.857784551427092623e+01
-6.349737301235712295e+01,-8.342243246822968672e+01,-5.573338364869464101e+00,-1.163481685958517744e+02,-3.805010748830994771e-03
-5.352708913637083299e+01,-1.028323195246182422e+02,0.000000000000000000e+00,-1.170670400824213857e+02,-3.548717669968317523e+01
-2.895837341732443448e+01,-1.499556017127648602e+02,-8.107309668048401363e-08,-1.310960086687204580e+02,-1.632791796752752234e+01
-3.324895122813605042e+01,-5.912909207224211627e+01,-3.552713678800500929e-15,-2.362049719729085950e+02,-3.602492224109886365e+01
-2.225620020411132884e+02,-2.194020822410940923e+02,0.000000000000000000e+00,-2.811046295974052782e+02,-5.814592385203003744e+01
-5.313336481465700700e+01,-9.511121166976636232e+00,-7.402697843517103138e-05,-2.238151127837985541e+02,-2.216474265011851230e+01
-6.139558104004574091e+01,-1.067142346572551617e+02,0.000000000000000000e+00,-2.418286566703303890e+02,-5.940185861828744862e+01
-5.368819483517257396e+01,-1.798400972467121903e+02,0.000000000000000000e+00,-2.201191368311340852e+02,-7.013280256314490657e+01
-2.872801492745887231e+01,-2.093399422455344165e+02,-2.052457524115425258e-05,-8.738410984958794359e+01,-1.079389787595486183e+01
-3.288287682853454896e+01,-1.204122772061337798e+02,-3.552713678800500929e-15,-1.491479185980601869e+02,-6.103732338627867193e+01
-5.659971605261026184e+01,-6.596142485112636678e+01,0.000000000000000000e+00,-1.332403638908488688e+02,-7.152405674497694577e+01
-1.710440307419881378e+01,-2.817810593779038868e+02,-3.729513053940536338e-08,-1.615331800493416949e+02,-5.492744161703517136e+01
-1.231732104153558254e+02,-1.073348435116379704e+02,0.000000000000000000e+00,-1.880343221090238899e+02,-3.759087221199385453e+01
-5.901443195472522518e+01,-2.597194549175533780e+02,-1.752482603478711098e-10,-1.140883569383797322e+02,-2.246482570229138176e+01
-4.693659915412281691e+01,-3.153074852394225900e+02,0.000000000000000000e+00,-8.475418973249755084e+01,-6.672921141474890305e+01
-4.350100903976286304e+01,-1.077683589228554695e+02,0.000000000000000000e+00,-1.106644368607692002e+02,-4.568231020361676542e+01
-8.044829046838017916e+01,-1.125627981771721693e+02,0.000000000000000000e+00,-2.675712470756391212e+02,-7.535241829299951632e+01
-1.526350794166037304e+02,-1.281619728860213172e+02,0.000000000000000000e+00,-2.926693317070358944e+02,-5.622104956641077678e+01
-1.298330155951092593e+02,-1.161620351912305011e+02,-6.394884621840901673e-14,-1.780208900590994006e+02,-3.038184632761818094e+01
-6.477311923955812745e+01,-2.589788638094775024e+02,0.000000000000000000e+00,-9.955358144785525099e+01,-5.355751739309057768e+01
-4.946315694795400475e+01,-1.299189019616008522e+02,0.000000000000000000e+00,-3.282577947383745141e+02,-6.732303990169549479e+01
-1.095962889270800815e+02,-8.559137727285835240e+01,0.000000000000000000e+00,-2.129750669524053137e+02,-5.513591117577892220e+01
-9.291401688805395054e+01,-1.354676223905622123e+02,0.000000000000000000e+00,-1.523019106167301118e+02,-3.890697983285980399e+01
-2.296727911557931279e+01,-2.939882349981622838e+02,-1.060378451711585512e-10,-1.559592513590953047e+02,-3.266227370071558767e+01
-2.297170384460290649e+01,-2.000637053793369802e+01,-2.153630163093112060e-09,-1.425040951127648157e+02,-4.188779615002992074e+01
-5.394349178988912286e+01,-7.595207271425756801e+01,0.000000000000000000e+00,-8.756469055655216494e+01,-4.689641637141073716e+01
-9.141107334772351578e+01,-1.147560962414253254e+02,0.000000000000000000e+00,-1.481956611428513497e+02,-3.392957543717198376e+01
-6.757076746553468638e+01,-1.468632315526156447e+02,0.000000000000000000e+00,-2.196569777767736866e+02,-5.259331870166520417e+01
-1.256608237002220108e+01,-1.103138165878213783e+02,-4.018156859331156738e-05,-2.311726704567364266e+02,-1.021294053769699417e+01
-3.863927119354389106e+01,-1.639720156321342870e+02,0.000000000000000000e+00,-1.508627812806229258e+02,-4.632809090317992684e+01
-5.066296600022383956e+01,-1.750255458569317284e+02,0.000000000000000000e+00,-1.559877254995761007e+02,-3.614348839237178623e+01
-5.179212397535596324e+01,-1.072199326189797546e+02,0.000000000000000000e+00,-1.002405374309825845e+02,-5.809374653871186922e+01
-1.968489440207243746e+01,-1.067252270220911328e+02,-2.824613432039768668e-09,-1.694045228949895261e+02,-5.521046864704990043e+01
-5.262595818089209843e+01,-9.876364396947263913e+01,0.000000000000000000e+00,-2.374032839087898310e+02,-3.538651495349733977e+01
-4.873468261058822293e+01,-5.372962760968097484e+01,0.000000000000000000e+00,-3.296422962843947744e+02,-4.144557972490069631e+01
-2.382187383378138179e+01,-4.066287285163186738e+01,-4.525446684056078084e-11,-2.638924741811410399e+02,-2.957292849101789756e+01
-6.450300196970307809e+01,-3.216893048004785669e+02,-1.742213235900180734e-07,-2.688896590973575940e+02,-1.556293945117224808e+01
-7.190186904934179779e+01,-6.659091541711296713e+01,0.000000000000000000e+00,-2.190014088206743850e+02,-5.573662427767141025e+01
-3.559722007568616675e+01,-2.706769771977895971e+02,0.000000000000000000e+00,-1.086149640231598568e+02,-3.618665839998882916e+01
-3.191117940187709223e+01,-1.799671261554744888e+02,-1.421085471520200372e-14,-1.756976977953102619e+02,-7.367793168857318165e+01
-7.051537780170470171e+01,-8.874100515731807093e+01,0.000000000000000000e+00,-1.880792317230795447e+02,-3.428153886614758505e+01
-5.982653767444072912e+01,-5.800401587095117861e+01,0.000000000000000000e+00,-3.589195089153960794e+02,-4.583185268084150721e+01
-2.725517235937051197e+01,-2.226276373244276670e+02,-1.506350599811412394e-12,-2.076486979645676172e+02,-3.060684920906607687e+01
-3.968526769299842272e+01,-1.797755494122143318e+02,0.000000000000000000e+00,-2.243225715561850109e+02,-1.120300861479289409e+02
-1.236107251166364733e+02,-4.575558587559929435e+01,-3.314418961508636130e-09,-7.582442118973438028e+01,-1.952498372081437239e+01
-6.422395485865258991e+01,-1.456563149974575708e+02,0.000000000000000000e+00,-1.171738495851767681e+02,-6.222035286508689467e+01
-6.688772949458798678e+01,-1.051773259940532768e+02,0.000000000000000000e+00,-1.031133659612505511e+02,-5.921455390393070672e+01
-7.420551478366708409e+01,-1.944943412227932811e+02,-1.108180214259846252e-09,-2.140705627024235866e+02,-2.062054761155053129e+01
-3.816194928751388460e+01,-2.955965578125681645e+02,0.000000000000000000e+00,-2.060304409103297019e+02,-4.199426869787105687e+01
-2.263359590115955911e+01,-3.099335086836023834e+01,-1.480628952776896767e-10,-1.302615007545434764e+02,-6.723463304414531194e+01
-8.298356561555445410e+01,-6.786334757370975979e+01,0.000000000000000000e+00,-8.408869995552890941e+01,-1.023337556567439037e+02
-1.010848089142281196e+02,-2.689776372443212722e+02,0.000000000000000000e+00,-1.201118370517266669e+02,-4.052610877869324213e+01
-4.141518050079530155e+01,-1.096213434408822422e+02,-3.382325530765228905e-10,-1.309101848449935233e+02,-2.180728534475013092e+01
-7.342878702505409194e+01,-1.092425036669130805e+02,0.000000000000000000e+00,-2.258456560508611801e+02,-4.781211354680448267e+01
-5.304835371158007717e+01,-1.624751313890165250e+02,0.000000000000000000e+00,-7.169333498741170274e+01,-5.537943255930410658e+01
-7.146738689225858820e+01,-4.097003776803157393e+01,-3.289812866569263861e-12,-2.644023051860992268e+01,-4.502965060685099274e+01
-3.732795132732610455e+01,-1.180721403721411633e+02,0.000000000000000000e+00,-6.308873418493240592e+01,-3.576222845240695847e+01
-1.092349728897522994e+02,-9.923401704055166306e+01,0.000000000000000000e+00,-1.544775258340820301e+02,-8.180507322826403538e+01
-4.311041705511884459e+01,-1.085468027294165267e+02,-1.989519660128280520e-13,-8.939521316217685865e+01,-2.924244789146575840e+01
-2.468378780225600977e+01,-8.391589389598209436e+01,-1.905320345940708648e-11,-1.542366520776760126e+02,-4.746479164539309181e+01
-8.360319718418283230e+01,-1.208956814787531897e+02,-1.983622155421471689e-10,-1.330688522963328069e+02,-2.234093124243094763e+01
-1.202674504919894645e+02,-1.469458487311370618e+02,-9.976020010071806610e-12,-9.242781379832796063e+01,-2.533106229207341897e+01
-1.093889864113810830e+02,-2.288711960157604324e+02,-5.169896343559798879e-05,-1.190384217777275779e+02,-9.870098675639528807e+00
-1.250267319604554359e+02,-4.759324704175693910e+02,0.000000000000000000e+00,-1.546865092778731139e+02,-4.402159282257300532e+01
-9.956177344657810124e+00,-3.705118919625481340e+02,-4.743483768265832623e-05,-1.862830468654902631e+02,-3.193310037242755328e+01
-4.743695801666214606e+01,-1.898899382070450486e+02,-3.197442310920450836e-14,-2.157047900003885559e+02,-3.105074901195830606e+01
-7.154754391872741337e+01,-1.082126116048152227e+02,0.000000000000000000e+00,-1.110629899946468271e+02,-4.558140457221306008e+01
-4.037319322209700800e+01,-1.120363863266632904e+02,0.000000000000000000e+00,-1.381855700044188495e+02,-7.993545418123562740e+01
-4.114957628881671070e+01,-3.121875348455970993e+02,-1.174100816569989547e-10,-8.891754084661687330e+01,-2.286535411630308090e+01
-1.458181788155387437e+01,-8.567598279606337996e+01,-4.647260958279275656e-07,-1.238504690112542619e+02,-3.983684714453142561e+01
-4.448288406405453088e+01,-1.122285484011034953e+02,0.000000000000000000e+00,-1.308473029391571743e+02,-5.344271135123554473e+01
-1.173680229364348122e+02,-3.240317276949743359e+02,0.000000000000000000e+00,-8.379807658131218773e+01,-8.313493408303617116e+01
